Date,Open,High,Low,Close,Adj Close,Volume,Log Daily Returns,Volume Change,30-Day Volatility
2000-02-15,1.2109379768371582,1.2122399806976318,1.1119790077209473,1.1614580154418945,1.0654079914093018,45048000,-0.039565728976992516,0.0,0.055640069748457324
2000-02-16,1.1744790077209473,1.2552080154418945,1.1614580154418945,1.214843988418579,1.1143790483474731,101956800,0.04493952614380933,1.2632924880127865,0.05572538290205818
2000-02-17,1.2135419845581055,1.265625,1.1953129768371582,1.2578129768371582,1.153794765472412,53577600,0.034758963588390084,-0.47450684995998305,0.055355959591355794
2000-02-18,1.2395830154418945,1.421875,1.230468988418579,1.4036459922790527,1.2875676155090332,96086400,0.10969856301869615,0.7934061996058055,0.05619503695579988
2000-02-22,1.359375,1.3776040077209473,1.3125,1.3645830154418945,1.2517354488372803,54249600,-0.028223921572317623,-0.4354081326805874,0.05678253520340392
2000-02-23,1.3489580154418945,1.386718988418579,1.332031011581421,1.3723959922790527,1.2589021921157837,51139200,0.005709117578477361,-0.05733498495841449,0.056709153562839155
2000-02-24,1.3802080154418945,1.3893229961395264,1.3020830154418945,1.359375,1.2469573020935059,24432000,-0.009533639473890921,-0.5222451661347851,0.05593157760213568
2000-02-25,1.3606770038604736,1.3606770038604736,1.21875,1.2747399806976318,1.1693217754364014,27873600,-0.06428252399269643,0.14086444007858545,0.05732225372074407
2000-02-28,1.2682290077209473,1.28125,1.2447919845581055,1.265625,1.1609604358673096,51787200,-0.007176277115153443,0.8579300843809197,0.05721088266105589
2000-02-29,1.2578129768371582,1.3489580154418945,1.2578129768371582,1.3333330154418945,1.2230693101882935,30604800,0.05211590286949722,-0.4090277134118083,0.057419718320299955
2000-03-01,1.3333330154418945,1.3333330154418945,1.2734379768371582,1.2942709922790527,1.1872378587722778,38356800,-0.029734045320802358,0.2532936010037641,0.05764768554156759
2000-03-02,1.3046879768371582,1.3046879768371582,1.203125,1.207031011581421,1.1072120666503906,19104000,-0.06978427788070769,-0.5019396821424102,0.05938002879936182
2000-03-03,1.2083330154418945,1.2395830154418945,1.1979169845581055,1.2265629768371582,1.125128984451294,27369600,0.01605247776042643,0.43266331658291457,0.05936021008014778
2000-03-06,1.234375,1.328125,1.2083330154418945,1.21875,1.1179620027542114,43209600,-0.006390294577530889,0.5787443002455279,0.05931192386180918
2000-03-07,1.5625,1.8177080154418945,1.4947919845581055,1.7356770038604736,1.5921401977539062,195220800,0.3535717601082506,3.517996000888691,0.08560027674111534
2000-03-08,1.7347010374069214,1.765625,1.609375,1.75,1.6052783727645874,66873600,0.008218035057090544,-0.6574463376853286,0.08544359014134133
2000-03-09,1.7708330154418945,2.25,1.765625,2.0895180702209473,1.9167195558547974,95294400,0.17731797760180382,0.42499282227964397,0.0890102505367175
2000-03-10,2.1979169845581055,3.0208330154418945,2.1822919845581055,2.4583330154418945,2.2550339698791504,216120000,0.1625498769696805,1.267919206165315,0.09072660607653196
2000-03-13,2.2291669845581055,3.125,2.2083330154418945,3.109375,2.852236270904541,241516800,0.2349383059672164,0.11751249305941136,0.09665691488502376
2000-03-14,3.0924479961395264,3.0924479961395264,2.25,2.2942709922790527,2.104539632797241,156777600,-0.30400660159975645,-0.35086254869226485,0.11561798587716592
2000-03-15,2.4586589336395264,2.522135019302368,2.125,2.2005209922790527,2.018543004989624,99561600,-0.0417207749530161,-0.364950094911518,0.1164764549304006
2000-03-16,2.2708330154418945,2.3489580154418945,1.9296879768371582,1.9619139432907104,1.7996679544448853,75038400,-0.11477378837094136,-0.2463118310673995,0.11961011185571746
2000-03-17,1.9166669845581055,2.2291669845581055,1.916340947151184,2.0807290077209473,1.9086568355560303,55761600,0.058797589087910954,-0.25689247105481994,0.1196997164828038
2000-03-20,2.162760019302368,2.2317709922790527,2.0130209922790527,2.0794270038604736,1.9074630737304688,36528000,-0.0006256416951656701,-0.344925540156667,0.11983130744663519
2000-03-21,2.0833330154418945,2.101562976837158,1.8125,1.9765629768371582,1.8131054639816284,53664000,-0.05073302446735632,0.4691195795006571,0.11950690135450724
2000-03-22,1.9921879768371582,2.0520830154418945,1.9583330154418945,1.9908850193023682,1.8262430429458618,23059200,0.0072197735422575154,-0.570304114490161,0.1195400060309403
2000-03-23,1.972656011581421,2.1354169845581055,1.96875,2.0260419845581055,1.8584929704666138,30940800,0.017505053778407494,0.3417985012489593,0.11955650965842987
2000-03-24,2.0130209922790527,2.1041669845581055,1.875,1.941406011581421,1.7808558940887451,23160000,-0.04267184026520881,-0.25147378219050576,0.11642457299511898
2000-03-27,1.9375,2.0,1.796875,1.8138020038604736,1.663804531097412,38894400,-0.06798722190694656,0.6793782383419689,0.11755883593572704
2000-03-28,1.7513020038604736,1.7708330154418945,1.6458330154418945,1.6783850193023682,1.5395857095718384,39331200,-0.07759350573185358,0.011230408490682464,0.11617888206021768
2000-03-29,1.6848959922790527,1.7239580154418945,1.5,1.5677080154418945,1.4380621910095215,46944000,-0.06821685384291376,0.19355626067854526,0.11672496512131329
2000-03-30,1.5208330154418945,1.703125,1.46875,1.558593988418579,1.429701566696167,36192000,-0.005830778757772321,-0.22903885480572594,0.11656883740343334
2000-03-31,1.6650389432907104,1.8307290077209473,1.6354169845581055,1.760090947151184,1.6145356893539429,96297600,0.12158168861285558,1.660742705570292,0.11831298912526021
2000-04-03,1.7441409826278687,1.75,1.5768229961395264,1.6223959922790527,1.4882278442382812,32995200,-0.08146137066992035,-0.6573621772505234,0.11797236923884387
2000-04-04,1.7083330154418945,1.7369790077209473,1.1875,1.5625,1.433284878730774,51379200,-0.0376171178936163,0.5571719522839687,0.1180755353106294
2000-04-05,1.578125,2.03125,1.4973959922790527,1.910156011581421,1.752190113067627,63960000,0.20089757072877934,0.24486173393124067,0.1234012270977809
